Day,Peak ID,min,max,Duration (minutes)
2026-01-30,133,2026-01-30 12:33:41,2026-01-30 12:33:41,0.016666666666666666
2026-01-30,134,2026-01-30 12:44:01,2026-01-30 12:45:19,1.3
2026-01-31,135,2026-01-31 11:51:20,2026-01-31 11:53:00,1.6666666666666667
2026-01-31,136,2026-01-31 12:16:06,2026-01-31 12:16:06,0.016666666666666666
2026-01-31,137,2026-01-31 12:52:30,2026-01-31 13:02:29,9.983333333333333
2026-01-31,138,2026-01-31 13:03:13,2026-01-31 13:03:36,0.38333333333333336
2026-01-31,139,2026-01-31 13:03:58,2026-01-31 13:52:57,48.983333333333334
2026-01-31,140,2026-01-31 13:53:19,2026-01-31 13:54:03,0.7333333333333333
2026-01-31,141,2026-01-31 13:55:10,2026-01-31 13:55:21,0.18333333333333332
2026-02-01,142,2026-02-01 09:41:57,2026-02-01 09:48:25,6.466666666666667
2026-02-01,143,2026-02-01 09:54:20,2026-02-01 09:55:37,1.2833333333333334
2026-02-01,144,2026-02-01 09:56:22,2026-02-01 09:57:06,0.7333333333333333
2026-02-01,145,2026-02-01 10:01:43,2026-02-01 10:11:54,10.183333333333334
2026-02-01,146,2026-02-01 10:15:02,2026-02-01 10:23:55,8.883333333333333
2026-02-01,147,2026-02-01 10:24:17,2026-02-01 10:25:13,0.9333333333333333
2026-02-01,148,2026-02-01 10:40:44,2026-02-01 10:44:03,3.316666666666667
2026-02-01,149,2026-02-01 12:56:31,2026-02-01 12:58:56,2.4166666666666665
2026-02-01,150,2026-02-01 18:12:35,2026-02-01 18:28:51,16.266666666666666
2026-02-01,151,2026-02-01 18:30:08,2026-02-01 18:31:15,1.1166666666666667
2026-02-02,152,2026-02-02 08:11:55,2026-02-02 08:13:13,1.3
2026-02-02,153,2026-02-02 08:53:21,2026-02-02 08:53:55,0.5666666666666667
2026-02-02,154,2026-02-02 09:11:28,2026-02-02 09:13:08,1.6666666666666667
2026-02-02,155,2026-02-02 09:20:54,2026-02-02 09:22:00,1.1
2026-02-02,156,2026-02-02 09:24:24,2026-02-02 09:25:08,0.7333333333333333
2026-02-02,157,2026-02-02 09:27:33,2026-02-02 09:27:55,0.36666666666666664
2026-02-02,158,2026-02-02 12:03:10,2026-02-02 12:03:55,0.75
2026-02-02,159,2026-02-02 19:59:49,2026-02-02 20:01:51,2.033333333333333
2026-02-02,160,2026-02-02 20:02:13,2026-02-02 20:03:32,1.3166666666666667
2026-02-02,161,2026-02-02 20:13:09,2026-02-02 20:13:31,0.36666666666666664
2026-02-02,162,2026-02-02 20:15:22,2026-02-02 20:20:10,4.8
2026-02-03,163,2026-02-03 11:53:27,2026-02-03 11:54:23,0.9333333333333333
2026-02-03,164,2026-02-03 12:27:45,2026-02-03 12:27:56,0.18333333333333332
2026-02-03,165,2026-02-03 16:54:57,2026-02-03 17:02:42,7.75
2026-02-03,166,2026-02-03 18:05:54,2026-02-03 18:18:51,12.95
