Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-28,227,2026-01-28 07:16:00,2026-01-28 07:16:00,0.016666666666666666
2026-01-28,228,2026-01-28 07:21:00,2026-01-28 07:21:00,0.016666666666666666
2026-01-28,229,2026-01-28 07:25:00,2026-01-28 13:55:00,390.0
2026-01-28,230,2026-01-28 13:59:00,2026-01-28 13:59:00,0.016666666666666666
2026-01-28,231,2026-01-28 14:01:00,2026-01-28 14:03:00,2.0
2026-01-28,232,2026-01-28 14:05:00,2026-01-28 14:06:00,1.0
2026-01-28,233,2026-01-28 18:26:00,2026-01-28 18:33:00,7.0
2026-01-28,234,2026-01-28 18:35:00,2026-01-28 19:26:00,51.0
2026-01-28,235,2026-01-28 19:28:00,2026-01-28 23:59:00,271.0
2026-01-29,235,2026-01-29 00:00:00,2026-01-29 02:49:00,169.0
2026-01-29,236,2026-01-29 02:52:00,2026-01-29 02:52:00,0.016666666666666666
2026-01-29,237,2026-01-29 02:57:00,2026-01-29 02:57:00,0.016666666666666666
2026-01-29,238,2026-01-29 08:54:00,2026-01-29 13:00:00,246.0
2026-01-29,239,2026-01-29 17:57:00,2026-01-29 21:40:00,223.0
2026-01-29,240,2026-01-29 21:42:00,2026-01-29 21:43:00,1.0
2026-01-30,241,2026-01-30 08:10:00,2026-01-30 15:44:00,454.0
2026-01-30,242,2026-01-30 15:47:00,2026-01-30 15:48:00,1.0
2026-01-30,243,2026-01-30 15:50:00,2026-01-30 15:51:00,1.0
2026-01-30,244,2026-01-30 17:33:00,2026-01-30 17:38:00,5.0
2026-01-30,245,2026-01-30 17:40:00,2026-01-30 17:51:00,11.0
2026-01-30,246,2026-01-30 17:54:00,2026-01-30 18:07:00,13.0
2026-01-30,247,2026-01-30 18:09:00,2026-01-30 18:09:00,0.016666666666666666
2026-01-30,248,2026-01-30 18:11:00,2026-01-30 18:12:00,1.0
2026-01-30,249,2026-01-30 18:19:00,2026-01-30 23:59:00,340.0
2026-01-31,249,2026-01-31 00:00:00,2026-01-31 01:10:00,70.0
2026-01-31,250,2026-01-31 01:13:00,2026-01-31 01:13:00,0.016666666666666666
2026-01-31,251,2026-01-31 07:04:00,2026-01-31 07:06:00,2.0
2026-01-31,252,2026-01-31 09:07:00,2026-01-31 09:46:00,39.0
2026-01-31,253,2026-01-31 09:48:00,2026-01-31 23:59:00,851.0
2026-02-01,253,2026-02-01 00:00:00,2026-02-01 23:59:00,1439.0
2026-02-02,253,2026-02-02 00:00:00,2026-02-02 01:33:00,93.0
2026-02-02,254,2026-02-02 01:35:00,2026-02-02 01:37:00,2.0
2026-02-02,255,2026-02-02 01:39:00,2026-02-02 01:39:00,0.016666666666666666
2026-02-02,256,2026-02-02 06:21:00,2026-02-02 06:31:00,10.0
2026-02-02,257,2026-02-02 06:41:00,2026-02-02 06:48:00,7.0
2026-02-02,258,2026-02-02 06:52:00,2026-02-02 07:05:00,13.0
2026-02-02,259,2026-02-02 07:33:00,2026-02-02 16:26:00,533.0
2026-02-02,260,2026-02-02 16:29:00,2026-02-02 16:30:00,1.0
2026-02-02,261,2026-02-02 16:32:00,2026-02-02 16:32:00,0.016666666666666666
2026-02-02,262,2026-02-02 16:39:00,2026-02-02 16:39:00,0.016666666666666666
2026-02-02,263,2026-02-02 16:42:00,2026-02-02 16:42:00,0.016666666666666666
2026-02-02,264,2026-02-02 16:44:00,2026-02-02 16:44:00,0.016666666666666666
2026-02-02,265,2026-02-02 16:48:00,2026-02-02 16:49:00,1.0
2026-02-02,266,2026-02-02 16:52:00,2026-02-02 16:53:00,1.0
2026-02-02,267,2026-02-02 16:55:00,2026-02-02 16:55:00,0.016666666666666666
2026-02-02,268,2026-02-02 16:57:00,2026-02-02 16:59:00,2.0
2026-02-02,269,2026-02-02 17:01:00,2026-02-02 17:08:00,7.0
2026-02-02,270,2026-02-02 17:12:00,2026-02-02 17:13:00,1.0
2026-02-02,271,2026-02-02 17:18:00,2026-02-02 17:18:00,0.016666666666666666
2026-02-02,272,2026-02-02 17:22:00,2026-02-02 17:22:00,0.016666666666666666
2026-02-02,273,2026-02-02 17:24:00,2026-02-02 17:24:00,0.016666666666666666
2026-02-02,274,2026-02-02 17:26:00,2026-02-02 17:27:00,1.0
2026-02-02,275,2026-02-02 17:30:00,2026-02-02 17:32:00,2.0
2026-02-02,276,2026-02-02 17:34:00,2026-02-02 17:34:00,0.016666666666666666
2026-02-02,277,2026-02-02 17:36:00,2026-02-02 23:44:00,368.0
2026-02-03,278,2026-02-03 00:00:00,2026-02-03 00:41:00,41.0
2026-02-03,279,2026-02-03 00:43:00,2026-02-03 00:44:00,1.0
2026-02-03,280,2026-02-03 00:47:00,2026-02-03 00:47:00,0.016666666666666666
2026-02-03,281,2026-02-03 05:37:00,2026-02-03 05:37:00,0.016666666666666666
2026-02-03,282,2026-02-03 05:40:00,2026-02-03 05:40:00,0.016666666666666666
2026-02-03,283,2026-02-03 05:43:00,2026-02-03 05:43:00,0.016666666666666666
2026-02-03,284,2026-02-03 06:00:00,2026-02-03 06:00:00,0.016666666666666666
2026-02-03,285,2026-02-03 06:04:00,2026-02-03 06:04:00,0.016666666666666666
2026-02-03,286,2026-02-03 06:10:00,2026-02-03 06:10:00,0.016666666666666666
2026-02-03,287,2026-02-03 06:12:00,2026-02-03 06:14:00,2.0
2026-02-03,288,2026-02-03 06:21:00,2026-02-03 06:29:00,8.0
2026-02-03,289,2026-02-03 06:31:00,2026-02-03 06:34:00,3.0
2026-02-03,290,2026-02-03 06:36:00,2026-02-03 06:41:00,5.0
2026-02-03,291,2026-02-03 06:44:00,2026-02-03 15:07:00,503.0
2026-02-03,292,2026-02-03 15:18:00,2026-02-03 15:18:00,0.016666666666666666
2026-02-03,293,2026-02-03 16:57:00,2026-02-03 17:03:00,6.0
2026-02-03,294,2026-02-03 17:15:00,2026-02-03 18:13:00,58.0
2026-02-03,295,2026-02-03 18:16:00,2026-02-03 23:59:00,343.0
2026-02-04,295,2026-02-04 00:00:00,2026-02-04 03:52:00,232.0
2026-02-04,296,2026-02-04 03:54:00,2026-02-04 03:58:00,4.0
2026-02-04,297,2026-02-04 04:01:00,2026-02-04 04:01:00,0.016666666666666666
2026-02-04,298,2026-02-04 04:12:00,2026-02-04 04:12:00,0.016666666666666666
2026-02-04,299,2026-02-04 04:14:00,2026-02-04 04:14:00,0.016666666666666666
2026-02-04,300,2026-02-04 04:16:00,2026-02-04 04:16:00,0.016666666666666666
2026-02-04,301,2026-02-04 07:37:00,2026-02-04 07:37:00,0.016666666666666666
2026-02-04,302,2026-02-04 07:48:00,2026-02-04 07:48:00,0.016666666666666666
2026-02-04,303,2026-02-04 08:48:00,2026-02-04 08:48:00,0.016666666666666666
2026-02-04,304,2026-02-04 10:00:00,2026-02-04 10:00:00,0.016666666666666666
2026-02-04,305,2026-02-04 10:03:00,2026-02-04 10:03:00,0.016666666666666666
2026-02-04,306,2026-02-04 10:08:00,2026-02-04 10:08:00,0.016666666666666666
2026-02-04,307,2026-02-04 10:10:00,2026-02-04 10:10:00,0.016666666666666666
2026-02-04,308,2026-02-04 10:13:00,2026-02-04 10:39:00,26.0
2026-02-04,309,2026-02-04 10:41:00,2026-02-04 10:41:00,0.016666666666666666
2026-02-04,310,2026-02-04 10:43:00,2026-02-04 10:44:00,1.0
2026-02-04,311,2026-02-04 10:46:00,2026-02-04 10:46:00,0.016666666666666666
