Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-24,215,2026-01-24 17:28:00,2026-01-24 17:37:00,9.0
2026-01-24,216,2026-01-24 19:14:00,2026-01-24 19:14:00,0.016666666666666666
2026-01-24,217,2026-01-24 19:36:00,2026-01-24 19:43:00,7.0
2026-01-24,218,2026-01-24 19:47:00,2026-01-24 19:47:00,0.016666666666666666
2026-01-24,219,2026-01-24 19:49:00,2026-01-24 20:05:00,16.0
2026-01-24,220,2026-01-24 20:10:00,2026-01-24 20:12:00,2.0
2026-01-24,221,2026-01-24 20:27:00,2026-01-24 21:08:00,41.0
2026-01-24,222,2026-01-24 21:35:00,2026-01-24 21:35:00,0.016666666666666666
2026-01-24,223,2026-01-24 21:38:00,2026-01-24 21:38:00,0.016666666666666666
2026-01-24,224,2026-01-24 21:44:00,2026-01-24 23:01:00,77.0
2026-01-24,225,2026-01-24 23:03:00,2026-01-24 23:04:00,1.0
2026-01-24,226,2026-01-24 23:12:00,2026-01-24 23:12:00,0.016666666666666666
2026-01-24,227,2026-01-24 23:18:00,2026-01-24 23:19:00,1.0
2026-01-25,228,2026-01-25 08:54:00,2026-01-25 09:38:00,44.0
2026-01-25,229,2026-01-25 09:45:00,2026-01-25 09:45:00,0.016666666666666666
2026-01-25,230,2026-01-25 09:48:00,2026-01-25 09:51:00,3.0
2026-01-25,231,2026-01-25 10:40:00,2026-01-25 11:03:00,23.0
2026-01-25,232,2026-01-25 11:07:00,2026-01-25 11:09:00,2.0
2026-01-25,233,2026-01-25 11:12:00,2026-01-25 11:14:00,2.0
2026-01-25,234,2026-01-25 11:55:00,2026-01-25 12:12:00,17.0
2026-01-25,235,2026-01-25 12:40:00,2026-01-25 12:40:00,0.016666666666666666
2026-01-25,236,2026-01-25 13:51:00,2026-01-25 14:01:00,10.0
2026-01-25,237,2026-01-25 17:50:00,2026-01-25 23:59:00,369.0
2026-01-26,237,2026-01-26 00:00:00,2026-01-26 01:42:00,102.0
2026-01-26,238,2026-01-26 01:44:00,2026-01-26 01:44:00,0.016666666666666666
2026-01-26,239,2026-01-26 01:46:00,2026-01-26 01:46:00,0.016666666666666666
2026-01-26,240,2026-01-26 01:49:00,2026-01-26 01:49:00,0.016666666666666666
2026-01-26,241,2026-01-26 01:52:00,2026-01-26 01:52:00,0.016666666666666666
2026-01-26,242,2026-01-26 08:18:00,2026-01-26 08:18:00,0.016666666666666666
2026-01-26,243,2026-01-26 08:21:00,2026-01-26 08:21:00,0.016666666666666666
2026-01-26,244,2026-01-26 08:27:00,2026-01-26 23:59:00,932.0
2026-01-27,244,2026-01-27 00:00:00,2026-01-27 12:08:00,728.0
2026-01-27,245,2026-01-27 19:09:00,2026-01-27 19:26:00,17.0
2026-01-27,246,2026-01-27 19:38:00,2026-01-27 19:40:00,2.0
2026-01-27,247,2026-01-27 19:42:00,2026-01-27 21:33:00,111.0
2026-01-27,248,2026-01-27 21:35:00,2026-01-27 21:35:00,0.016666666666666666
2026-01-27,249,2026-01-27 21:39:00,2026-01-27 21:47:00,8.0
