Date,Peak ID,min_time,max_time,Duration (minutes)
2026-01-21,175,2026-01-21 02:20:00,2026-01-21 02:20:00,0.016666666666666666
2026-01-21,176,2026-01-21 02:23:00,2026-01-21 02:24:00,1.0
2026-01-21,177,2026-01-21 02:31:00,2026-01-21 02:31:00,0.016666666666666666
2026-01-21,178,2026-01-21 02:35:00,2026-01-21 02:35:00,0.016666666666666666
2026-01-21,179,2026-01-21 07:17:00,2026-01-21 07:18:00,1.0
2026-01-21,180,2026-01-21 07:21:00,2026-01-21 07:46:00,25.0
2026-01-21,181,2026-01-21 07:48:00,2026-01-21 07:50:00,2.0
2026-01-21,182,2026-01-21 07:52:00,2026-01-21 07:53:00,1.0
2026-01-21,183,2026-01-21 07:59:00,2026-01-21 08:00:00,1.0
2026-01-21,184,2026-01-21 08:12:00,2026-01-21 08:12:00,0.016666666666666666
2026-01-21,185,2026-01-21 08:16:00,2026-01-21 09:57:00,101.0
2026-01-21,186,2026-01-21 09:59:00,2026-01-21 10:07:00,8.0
2026-01-21,187,2026-01-21 10:10:00,2026-01-21 10:10:00,0.016666666666666666
2026-01-21,188,2026-01-21 10:12:00,2026-01-21 10:21:00,9.0
2026-01-21,189,2026-01-21 10:23:00,2026-01-21 15:50:00,327.0
2026-01-21,190,2026-01-21 15:52:00,2026-01-21 16:00:00,8.0
2026-01-21,191,2026-01-21 16:02:00,2026-01-21 16:02:00,0.016666666666666666
2026-01-21,192,2026-01-21 16:04:00,2026-01-21 16:06:00,2.0
2026-01-21,193,2026-01-21 16:15:00,2026-01-21 16:15:00,0.016666666666666666
2026-01-21,194,2026-01-21 17:47:00,2026-01-21 23:59:00,372.0
2026-01-22,194,2026-01-22 00:00:00,2026-01-22 23:59:00,1439.0
2026-01-23,194,2026-01-23 00:00:00,2026-01-23 01:41:00,101.0
2026-01-23,195,2026-01-23 07:58:00,2026-01-23 08:39:00,41.0
2026-01-23,196,2026-01-23 09:00:00,2026-01-23 09:24:00,24.0
2026-01-23,197,2026-01-23 09:26:00,2026-01-23 09:56:00,30.0
2026-01-23,198,2026-01-23 10:18:00,2026-01-23 10:19:00,1.0
