Day,Peak ID,min,max,Duration (minutes)
2026-01-18,150,2026-01-18 12:26:28,2026-01-18 12:29:13,2.75
2026-01-18,151,2026-01-18 12:30:19,2026-01-18 12:31:03,0.7333333333333333
2026-01-18,152,2026-01-18 12:34:21,2026-01-18 12:35:49,1.4666666666666666
2026-01-18,153,2026-01-18 12:36:33,2026-01-18 12:36:33,0.016666666666666666
2026-01-18,154,2026-01-18 12:38:34,2026-01-18 12:38:34,0.016666666666666666
2026-01-18,155,2026-01-18 12:38:56,2026-01-18 12:39:29,0.55
2026-01-18,156,2026-01-18 12:40:13,2026-01-18 12:41:19,1.1
2026-01-18,157,2026-01-18 12:46:05,2026-01-18 12:46:05,0.016666666666666666
2026-01-18,158,2026-01-18 20:20:55,2026-01-18 20:21:06,0.18333333333333332
2026-01-18,159,2026-01-18 20:23:07,2026-01-18 20:23:29,0.36666666666666664
2026-01-18,160,2026-01-18 21:19:46,2026-01-18 21:20:30,0.7333333333333333
2026-01-19,161,2026-01-19 06:05:58,2026-01-19 06:25:02,19.066666666666666
2026-01-19,162,2026-01-19 10:35:49,2026-01-19 10:47:00,11.183333333333334
2026-01-19,163,2026-01-19 10:48:39,2026-01-19 12:28:45,100.1
2026-01-19,164,2026-01-19 12:29:07,2026-01-19 12:29:29,0.36666666666666664
2026-01-19,165,2026-01-19 12:29:51,2026-01-19 12:29:51,0.016666666666666666
2026-01-20,166,2026-01-20 08:12:21,2026-01-20 08:12:21,0.016666666666666666
2026-01-20,167,2026-01-20 08:13:05,2026-01-20 08:14:00,0.9166666666666666
2026-01-20,168,2026-01-20 08:23:54,2026-01-20 08:24:16,0.36666666666666664
2026-01-20,169,2026-01-20 08:27:34,2026-01-20 08:28:07,0.55
2026-01-20,170,2026-01-20 08:28:29,2026-01-20 08:31:03,2.566666666666667
2026-01-20,171,2026-01-20 08:40:02,2026-01-20 08:40:35,0.55
2026-01-20,172,2026-01-20 08:52:30,2026-01-20 08:52:52,0.36666666666666664
2026-01-20,173,2026-01-20 08:53:36,2026-01-20 08:54:53,1.2833333333333334
2026-01-20,174,2026-01-20 08:57:05,2026-01-20 08:57:16,0.18333333333333332
2026-01-20,175,2026-01-20 08:58:11,2026-01-20 08:58:44,0.55
2026-01-20,176,2026-01-20 20:55:23,2026-01-20 21:04:11,8.8
2026-01-21,177,2026-01-21 11:43:50,2026-01-21 11:44:34,0.7333333333333333
2026-01-21,178,2026-01-21 11:45:07,2026-01-21 11:46:24,1.2833333333333334
2026-01-21,179,2026-01-21 11:48:03,2026-01-21 11:50:37,2.566666666666667
2026-01-21,180,2026-01-21 12:08:35,2026-01-21 13:16:25,67.83333333333333
2026-01-21,181,2026-01-21 13:17:20,2026-01-21 13:17:53,0.55
2026-01-22,182,2026-01-22 08:39:39,2026-01-22 08:43:08,3.4833333333333334
2026-01-22,183,2026-01-22 08:53:35,2026-01-22 08:53:57,0.36666666666666664
2026-01-22,184,2026-01-22 10:20:07,2026-01-22 12:02:03,101.93333333333334
